OrderID,IdentityFeature1,IdentityFeature2,IdentityFeature3,IdentityFeature4,IdentityFeature5,IdentityFeature6,IdentityFeature7,IdentityFeature8,IdentityFeature9,IdentityFeature10,IdentityFeature11,IdentityFeature12,IdentityFeature13,IdentityFeature14,IdentityFeature15,IdentityFeature16,IdentityFeature17,IdentityFeature18,IdentityFeature19,IdentityFeature20,IdentityFeature21,IdentityFeature22,IdentityFeature23,IdentityFeature24,IdentityFeature25,IdentityFeature26,IdentityFeature27,IdentityFeature28,IdentityFeature29,IdentityFeature30,IdentityFeature31,IdentityFeature32,IdentityFeature33,IdentityFeature34,IdentityFeature35,IdentityFeature36,IdentityFeature37,IdentityFeature38,DeviceOS,DeviceModel
3307069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3373308,-5.0,247927.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
2999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004624,-5.0,141162.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,144.0,394.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3210676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054333,-5.0,144485.0,,,3.0,-5.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,352.0,533.0,,,,,,,,New,NotFound,Android 7.0,chrome 60.0 for android,32.0,1920x1080,match_status:2,T,F,T,F,mobile,SM-G935V Build/NRD90M
3317560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554191,-5.0,152902.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3012887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290652,-5.0,284550.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,312.0,600.0,,,,,,,,New,NotFound,Android 5.1.1,chrome 43.0 for android,32.0,801x480,match_status:2,T,F,T,F,mobile,SM-J100VPP Build/LMY48B
3322208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013914,-5.0,178296.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,533.0,,,,,,,,New,NotFound,iOS,mobile safari 9.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3123485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3381786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561638,-5.0,40868.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,,499.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_13_4,safari 11.0,24.0,1366x768,match_status:2,T,F,F,T,desktop,MacOS
3321096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3255135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152926,0.0,467703.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Plus Build/NPNS25.137-15-11
3352010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086671,-25.0,156628.0,,,0.0,-1.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,176.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3288320,-35.0,79423.0,0.0,0.0,0.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,
3181440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075270,-5.0,22577.0,0.0,0.0,11.0,-9.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,13.0,410.0,280.0,,,,,,,,Found,Found,Windows 7,chrome,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3428417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163839,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3233539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3361206,-5.0,118786.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,216.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome generic,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3107486,-5.0,64467.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
2993377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072290,-5.0,122522.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,390.0,489.0,,,,,,,,New,NotFound,iOS 10.3.2,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3275474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3266403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3356790,-20.0,77763.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
3248863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3197673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250357,-5.0,5036.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,621.0,500.0,,,,,,,,Found,Found,iOS 11.1.0,mobile safari generic,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
3075884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061702,-5.0,63355.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,454.0,214.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
3301291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416863,-5.0,2488.0,,,22.0,-38.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,13.0,122.0,256.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari generic,32.0,2208x1242,,T,F,F,T,mobile,iOS Device
3208274,-25.0,227907.0,,,3.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari 9.0,,,,F,F,F,F,mobile,
3409671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3358806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400848,-5.0,103817.0,,,,,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,144.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3059246,0.0,94875.0,,,0.0,0.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,,410.0,225.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3458646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3333394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041226,-5.0,84081.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,144.0,533.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3137708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491070,-5.0,26852.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,Windows 10,firefox 59.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
3031372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3291540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3300345,-5.0,268287.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3135700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033376,0.0,24615.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,13.0,410.0,222.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
3494581,-5.0,146584.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,13.0,312.0,280.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3295450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3278144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547571,0.0,94870.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,60.0,Found,Found,150.0,,410.0,483.0,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome 66.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3213038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3362802,-5.0,157242.0,,,24.0,-40.0,,,,,100.0,NotFound,33.0,-300.0,New,NotFound,166.0,15.0,122.0,597.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
3029048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453882,-50.0,556.0,0.0,0.0,,,12.0,-12.0,0.0,0.0,100.0,Found,54.0,-300.0,Found,Found,,,,,576.0,14.0,IP_PROXY:HIDDEN,15.0,505.0,102.0,Found,Found,Found,Android,chrome 65.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
3344029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042027,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3349306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112589,-5.0,24301.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,399.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3563563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459715,-10.0,459753.0,0.0,0.0,6.0,-11.0,,,0.0,0.0,100.0,Found,64.0,-300.0,Found,Found,166.0,15.0,303.0,368.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
3190558,-5.0,30300.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,159.0,,554.0,300.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3513033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095236,-5.0,61572.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,633.0,391.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
3060351,-5.0,63155.0,,,0.0,0.0,,,,,100.0,Found,49.0,-360.0,New,NotFound,166.0,,312.0,214.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3331969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424849,-30.0,245520.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
3483499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546369,-25.0,342291.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,Unknown,,225.0,15.0,266.0,127.0,,,,,,,,New,NotFound,,facebook,,,,F,F,F,F,mobile,
3051498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169291,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305171,-5.0,24908.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,529.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 64.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,Windows
3129977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3213481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184536,-20.0,121297.0,,,3.0,-15.0,15.0,-25.0,0.0,0.0,100.0,Found,15.0,-300.0,New,NotFound,166.0,13.0,317.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,100.0,Found,Found,Found,iOS 11.2.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,T,T,mobile,iOS Device
3511170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3325659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195789,-5.0,178429.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,,352.0,222.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,F,mobile,iOS Device
3245974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3258401,-10.0,179687.0,0.0,0.0,1.0,-9.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,414.0,561.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,Moto G Play Build/NPI26.48-36
3516906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513235,-5.0,87481.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,iOS,mobile safari 8.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3089835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135546,-5.0,42258.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,100.0,368.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3346577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043880,-5.0,105285.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,166.0,,372.0,324.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1360x768,match_status:2,T,F,F,F,desktop,MacOS
3028120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3316089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3346495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051679,-10.0,59898.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,469.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
3303288,0.0,8721.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,214.0,533.0,,,,,,,,New,NotFound,Linux,chrome 64.0,24.0,2961x1442,match_status:2,T,F,T,T,desktop,
3422775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3205442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567525,-5.0,77751.0,,,0.0,-3.0,,,,,100.0,NotFound,27.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
3401596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3284946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123448,-5.0,406614.0,0.0,0.0,0.0,-10.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,15.0,352.0,549.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
